tier,leagueId,queue,name,date,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,ZYGJhehjXoKwg2bkdhr2NiNDqXWzWldnfEMFSZnj0IH3n3o,Big Black Cow,584,I,98,62,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,N5MbQqajttv5eadOmyw5KLAuXfTiS0MwHCHa-vR5HYZImPo,Pee But Nutter,676,I,259,224,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,CS47s2ktYuoBFH1cRgGl9EFmFsiPgobWjyyv5m_mW_W9NMCxzkR2MR3mYQ,Boosted Ultima,832,I,71,41,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,veZDM381r97pO0JVNrXv5cwOlFCFnTsuGAqxfL6sp1oRdvI,CruelDecisions,601,I,143,109,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Jqt4m3FWUat3AYCBB6MLfV2C_89C2Y9Mz13B5kZLsdH-N64,Rositajonez,587,I,531,507,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,lTjBe9mb794LoIsRsRi2CL8JLBBJeilwC6E-8v82dWfCXcw,Bartimouse,535,I,114,91,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,A_g5VSVc6HTQjvMmtk386jX8fayGfWbMzs5yB5oJ2ZHeqTVlHYSBK3r1Lw,Luxalive,595,I,138,106,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,N9ifPK2ABJvZV5uz24u8HdHBO4TWtwHhzQce3D5zJeCajZwd3OxJ4laCpg,My Dream LPL,772,I,180,156,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,tkUka_HRq_3JPZT_5k8WWD6M7NXey74Wjoy97yC8d_rgiuAx,ABîtBad,620,I,478,459,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,6xniC2GUcIe3Z7YSqo0jg-J9muhTZi23dLKHwC1uQhyfCCo,Greed,701,I,270,247,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,3GDhpWxTR8p94Ia2Heu9D0SCsDNbdLF4P_fvKPkQchWG2b4,Rhynosaurus,597,I,423,392,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,y2kk9yN2h8eR6VwxHsj9E-2FHouRRTaqNBtyMzovW_5FrBI,trashy girl,538,I,101,85,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,LTa1KxkelCsJKF6fhl0azzzh-XiSmD7szI-1RW5isAx7ROI,Biofrost,869,I,180,146,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,RTAUe8guetdogEB1jvebSSLoFloApSHrPzWrcWjyJIOVqv8,Aaaaaari,640,I,90,68,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,MFDdO3Sa_sPumniInMrCgANywNsPCwQ4Paty1HXgeiQv7q0,YNWA Bard,553,I,167,151,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,TsyjxUYMAdSQGcbv8CckjnJt6rQTVlOjL0FiGaX8cAwYDwU,keenu,783,I,197,174,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,YQarZWkgsQxePpf8822KJatNDzcWmY09tGbHTJxoxldEWnUQ,Daro 1,540,I,168,145,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,p3M8m8ATvw4NkO06yGW99AExg4hJXULmstSCbVqpDt9udF4,3uphoria,620,I,357,337,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,-978lUtSaiyUfCZZGuVIUukj9AB8jZoR_TUZaNpQ65qvD0o,xd cya zzz,753,I,165,131,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,BfNxCbNovoBScXOCTK6y4aBIxvxoMpj_dPZ6DjKizVp2GSCzDFW7TWWEhw,Nausicaaaa,553,I,253,235,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,ORGMZn-qh2OK5Y_ZHutfAqJfjKRacBxpSxAEjTS3pDe181bzj9XzD4nQOA,GEEK SMASHER,528,I,423,418,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,5pw_mN3Oj0V_ezTQSXg6_I4d9VQMc7lVrcDVJBVKQ5e2Wrk,41205,545,I,62,43,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,jEFIHoiMl8HjJFyUjFFn7Q7jhiPufVxrOxMv7-_Inbfzy8he,ﬁst,715,I,130,98,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,26hAAKk6LGjP6G9QNk3P13D5V3jYPYS_BftV2Z0YYVZ2lvE,nvhai,647,I,240,217,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,POpRdr8h9jRdZdhI3UxQuN0qHuhW0qTR8JP6vrOGg7W03Xg,miny0ung,611,I,186,160,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,jOTH2vkV3A6QZogY7WrM7DK_WeCbt2yvU8U8NKDbo1EVvqI,Tahmes,648,I,135,112,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,o9eZ7noo4FeETQXWv7hozUhYIYJq4RgEypd5VB4RHQUo3DJqFZLJKhlsVQ,†,742,I,273,243,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,BBgKy70Oi0AsZup4mejjdA712HGFHlWBdWXyg4fnL514T9dh-xXIVF7uvA,Heszi,637,I,119,94,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,-F1oVH2pGhnH1ZjhOBJfEMTBs7Ji35mPInJIQscpbSx3SrxFA8mh01FFlA,Selfmáde,529,I,112,87,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,GPOdzlcOv_89mjU7gGpMsezr9TNoYlFBXwG1eOEAT9BJ2QHq,omlettte,575,I,314,292,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,lqsuIDf06ubLsR3uy-ebNhdtHtDUuD0zsijIsMGYIoJUBjM,Somia,532,I,168,145,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,4OVrentUcdHQtHhrr7OiQDVozYnw55MTwcs1pE85Z1F-xB0,Unpaid Actør,659,I,174,145,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,3xG8cK7t2Bvow15RjgzosR0IVEqY-64yuqegDAIHP1JeB8F_BVSFjNKeFQ,WX URMOMPIG,557,I,113,89,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,RlQjWCmwB5P8sB0Q3w3dxbES-2iEVch9X_U-Y18g7IP1jPk,JoeJacko,551,I,342,308,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,mwZJjP_BXhJNx4uo1m74Pt4BjIJlVBDW_L2MkSiJgn30HJ4,Łisten,813,I,148,96,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,BIMOyohwO1KyLfgH5K9Dw4ejQtwTybmuj5FhwaE1g42X_7zZjE1ib5Caqg,Takagi San me,850,I,213,177,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,kwW8NX7wtk7XxINw4GGxD995Y4C-v0Q2A8lA8xGLtFgbb5E,Doctor Doom,649,I,274,258,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,XfQ_5VMgUlvT-HcdHw3Sd5WcRTw1um-zqzWA9vOcrzLfjIY,RobbyBob,831,I,79,52,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,QvRrYFAzOl8CbrwxBQ6ytNrXt-0nIKoP2GryaKb2vtC-0ss,ttv xull,533,I,172,142,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,L5uzPIu_1s9nuUlQ0MA0yntano2moM51WYtcDwMean1zSrRUGU_g1nfDMQ,Adam Zac,601,I,206,162,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,DXFVFjyDr6D62PeF1C5fSlhILCwWd871PKqxNmTV68GtvOU,Porkys,568,I,164,144,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,0e59c42i611yjAu6xOXiOyWwZtIP7fxWUUakhXmKd3DSH0mn1cd-wz9cdQ,5 TTV Karhus,600,I,109,81,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,W_uf5Q18OxKdIUrVtwmEK8MnLv2v6y_XLJSapMBCV_HM330,Yue,778,I,236,197,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,1nc6DAvqpI1zwL083XVOlRDW1--3-OLes1GuZoXqPtj2LiI,EBBman,606,I,155,136,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,nhKIlQLvfDXVdxsLcSOOHrOyYGwGUUcpZWXTyPK37lY6BuU,Kitzuo,884,I,259,235,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,clLEMlcoomqNgabG1sklFaow-oNOUVaVNwuHPZykMGDCj9U,Owen7,547,I,109,82,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,3hpoaioa_q9t2ng8Yiaz_qwOwrpSMoRZ6femNcaQqp7rbNw,PK1,562,I,178,156,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,J9YGBuPJ5wSQrw42I6iZbo7MjAeaKKFec5rkcw_eej1gDWI,HelImet,551,I,154,131,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,N2PkbJDXCx59N1rtU9ftZsvAskBq0c5l_EophbHyEfm2,admirable potato,724,I,134,106,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,j8dbunvnvaKHxo4qp0vbWahJINU_z4ItYYJ-DMN-1ohBO6s,Tokisaki2Kurumi,597,I,247,217,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,3IAc8eMt7E_iLtMOC6FwSoC1QrU1V7jdv3DHNCBcoUCuw6c,BOBtimer,584,I,169,153,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,eh1W3EucDX_N72IGaUQKfiF_HfdB2n7wFDxgbR-bdAZn0-y7f4ZqgDDAYg,DO NOT PRESS F4,672,I,236,207,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,YvG2WEINWCP_9YtzcYngIKJ0UAz8S094XwSeMf4ctRqqzOQ,yours sincerely,636,I,91,70,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,JzqYRCRKxarz8spfSNMjOu8X7RbjuQ-u0cE3Zi-Abox7uyU,Pekin Woof,665,I,172,139,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,yLEGtOKDlL3Ad3OetvkKILzG6VQV7zV3x5hrNKd_JF3k9Dlt,Mr Kottio,710,I,296,275,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,iHvzoQMv3w5mMINlO2iOgIAJspeb5myx5kOauU9Ij_fGOLbb,in my dream,714,I,111,87,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,yzRiPTxKPqvjSr8Qs_x08inQHATe9HlQyIlLr-oq7Oxe7QkXLMTksnaqkQ,Ruled By One,553,I,116,104,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,JcBw71vyInYnqwNq3pTIUHUppCzFzo5m25SFSGvbkAzjO0M,HIGH APM HOT GF,632,I,118,85,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,AW1lV6MzkBn4jmupb2EWMQZp5Mv7LA0fjaMU26ccslGoA6U,Rohanski,665,I,488,462,True,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,j2QSgjGaBttmC6L-xiWmvUHwg08ecM7EhFF9V0P-85TKRBk,Brando,636,I,168,144,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,qJPSn-X2rtl1rP00_n0OgRNfz0dzv-17kRX0BSKeOo6xIlI,Spica9,629,I,192,153,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,pga0h3vZRwLGCSOTYDyCp13TLRs3MqFMq8qTpTZFHLonosc,Saeriel,586,I,337,320,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,6KcmXiHXoXfPS1aK0FCCXqjLjQkP6CcQLzyGVU5UDPLHjMw,Nimdle,529,I,222,207,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,G0onR_05sO5XIFFkNNiBG2lC2xHVHlDhH2HUirWiHtwd7N8,Sam Screams,542,I,265,234,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,DP5gXske6gEkI0_gvlXTIhT75QzX6S_8uMzuH1zw8O9ENCI,DIg Striker,657,I,371,340,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,QDIYbdplhFZT5aInFZmvZMzI83IkvI7IjGyp8szUsIuavxY,Reina Latina,544,I,225,204,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,iS4q1LYItqC6L3wGYA5s4MwdGqjP1B8efjIr95ph2I1lMhg,BoilTheOil,728,I,260,238,True,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,L2T2mLj8LAS2AhUkWC-aEb5MAEtZFfPtLPd8yh8krFpQPxmZTl6MyiwARA,shene,741,I,431,395,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,UsjJ25WVd4BHkkPL2wA5azWPe5jSYcFeTe-1hcxM8E8Zk5NzSCAA8nw2Hw,chu love,843,I,72,37,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,h5SGXLqnBbopbZKbiuTcNtiX3DwxHd-uv2dMWZog7A-uqo8,hollow tape,708,I,166,143,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,eV-Ew4ZoGenje5sfUTjjAOKFSzd8DSJJ39hOUk13Op_O2G6hDMOvEoJqUA,Azrael3,588,I,107,84,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,E3FI0aomrPaoCZc7Vu5xQGnKzingft8Xja8-sUrFshDDpCbMOB9sCGrPEA,Septimus,645,I,197,179,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,R4mgerwjNlCnd8jeE2DBFdMBxsLwCnoJsrE2Lr8StPdV9y8,10April,573,I,149,131,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,bWKpPZBIrVnNcsikGbTZfs4Ku2Go9V36RYfHfjk7vJAQIqc,Arkeazus,536,I,87,67,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,-pNcLC45gF8S_Uz4_Ukf9Z45R59QHu1bd7_fpaUg0f60AuQFTyqI3hNwZA,sleepiest kttn,621,I,103,71,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,Q42PMk7kVMwIZ6bi4q4l54dcvCkSy2VK8iarLW2lUgznap4,4PF XI JINPING,734,I,68,44,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,7_y8rpsJGgLuad67zxUYehJGNn8a1MrMatRR-6fffpsAsPEuP-qE1nEJHA,OxyHatman,723,I,115,82,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,-YBR8_K4W1Pezc-zE5Ikx4tw3y3uVWE5Y2qcrnCAdglE4xQ,plex123,564,I,365,347,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,qdJWrC6S4APon0yBvzKU9Pxo8GEUEa82Ve8KiQ5-02oTzwNe,hfvdkjhkjsh,679,I,271,229,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,SOSoSqsIgJWgP3vdVGHx5Mldv_1QSAcOx8zcYg8kKkIGKbI,Rabbithasu,538,I,402,379,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,S-G2ZsTXYTmRTd_0s68gKVzj3ktyLGfJVjFuVV-6HYiVWrs,SBU drug dealer,647,I,237,220,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,0FNzOpQ4bhwrW-VWwtOQGjcVjeFa-zf5RBLJYSng-5IzXSk,InsaneAutofill,610,I,117,91,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,iG9ybhX-zY8oRsyQdr-SQH_rZNdETGjEERkd4_m0STpbxOzuq0cnepw2UA,waltz for hulot,531,I,90,69,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,iQbS8yvcrCeH8Xzo-lS96lY5UsN6hD5YJcUq1pgZR8KGZio,Kie,573,I,199,174,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,q61B3wHKa6VV9LXSCf_wZWK6lgX0nZUsrh-NQLGq-hodLOE,kookykrook,843,I,401,379,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,3-gjE4Dmp4qbDx5cHPTaZzkFRoEnRACwfZbQv51EuQVY4SOdkWDUxQ73qQ,Q S,596,I,253,231,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,1WsZMIC_0a-QBtGYrGOMCyjVcwy-ouiG-n07dJuMusAfwDgxjEgkoOGgdQ,Osamake,727,I,137,116,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,rw87aq3zzF2XtwcRzn9pgIHfxIxe89JuvJiUrO9O7IxhO2Q,Competition9,726,I,216,195,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,gYPTRQmoM135u4h2DCojYcA4VTKHHmTzxaDTxurwbfscsJ7u,Varyhexbill,507,I,105,72,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,QjGhs2WqEidnhe3qUXfoMCvcS9-ymvMW1sce0Nw2PMSc32ky,l3engee,739,I,200,167,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,dItwV515hexBI5BzYJ2tnWeyclELlVoyn2yvaCtxIRUxvXw,BoIa v2,629,I,129,97,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,U4TzJWTxpuG8tYGD5VJUVKwRg1N0EOyYR3SPdaA90lckQCqIVefnYF0eNg,tyson xo,538,I,81,56,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,9U9Ax6lplrKNpcNKdUA1O90fjMyCGWD48ehE9CgBeIcHPb7mRwV75MVzqQ,Pulbarizer Fan,612,I,63,37,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,TrZ5uef36FGv73xVTjz-ylAE-TWJCAdIgYK1XMrarRkiWYjt,Traktor,869,I,232,183,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,qtkLx0tj93REd0PuKSwbfoe6qyvtAt1lLgb7H5io3xmeV3nqv8V8j71aHg,MeHappyYouHappy,591,I,248,226,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,AShyn-pLE6cu1-LqwvwLXFtnnYlX-uD15B3GZD0dk8bAA6A,sunniii,772,I,289,258,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,E6ep3KfN8BSp6qJO4xgGN6VM6FQqKEKeAU7ENPPqFMd5s7M,Luv Sic Candy,575,I,214,169,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,uRVzOjZ5CaejS7Z2BrxPqimIz-0OZABx0EwugHFSbVYlrB8,Cylainius,590,I,331,310,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,4dUKamoMEjdbPj9KZpQl465i_Kk2FQaCAYjYpnTTDwFofTc,Eästguy,540,I,219,200,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,mVG-DLhZjMfrNHsmfLsPxEdINXbmp9XgoOp1wQMX1XFKIhv-Z4SPjsLYqQ,u parent die gg,570,I,83,56,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-11,phLs-dH4kT7jGaQt7l4tVXsxEU48nB2qiIYlVVCKyj0mFH0E,Bushless Rengar,564,I,161,128,False,False,False,False
